row_idx,gold,pred,latency_s,src_ip
1272,recon,benign,0.0000,192.168.0.128
1273,ddos,benign,0.0000,192.168.0.128
1274,recon,benign,0.0000,192.168.0.128
1275,recon,benign,0.0000,192.168.0.128
1276,recon,benign,0.0000,192.168.0.128
1277,recon,benign,0.0000,192.168.0.128
1278,exfil,benign,0.0000,192.168.0.170
1279,ddos,benign,0.0000,192.168.0.128
1280,injection,ddos,0.0000,192.168.0.128
1281,recon,benign,0.0000,192.168.0.128
1282,ddos,benign,0.0000,192.168.0.128
1283,recon,benign,0.0000,192.168.0.128
1284,recon,benign,0.0000,192.168.0.128
1285,brute-force,ddos,0.0000,192.168.0.128
1286,injection,ddos,0.0000,192.168.0.128
1287,recon,benign,0.0000,192.168.0.128
1288,recon,benign,0.0000,192.168.0.128
1289,benign,benign,0.0000,192.168.3.12
1290,ddos,benign,0.0000,192.168.0.128
1291,benign,ddos,0.0000,192.168.3.12
1292,recon,benign,0.0000,192.168.0.128
1293,ddos,benign,0.0000,192.168.0.128
1294,ddos,benign,0.0000,192.168.0.128
1295,benign,ddos,0.0000,192.168.3.12
1296,ddos,benign,0.0000,192.168.0.128
1297,ddos,benign,0.0000,192.168.0.128
1298,recon,benign,0.0000,192.168.0.128
1299,injection,ddos,0.0000,192.168.0.128
1300,ddos,benign,0.0000,192.168.0.128
1301,ddos,benign,0.0000,192.168.0.128
1302,injection,ddos,0.0000,192.168.0.128
1303,recon,benign,0.0000,192.168.0.128
1304,ddos,benign,0.0000,192.168.0.128
1305,recon,benign,0.0000,192.168.0.128
1306,recon,benign,0.0000,192.168.0.128
1307,recon,benign,0.0000,192.168.0.128
1308,ddos,benign,0.0000,192.168.0.128
1309,benign,ddos,0.0000,192.168.3.12
1310,brute-force,ddos,0.0000,192.168.0.128
1311,ddos,benign,0.0000,192.168.0.128
1312,recon,benign,0.0000,192.168.0.128
1313,injection,ddos,0.0000,192.168.0.128
1314,recon,benign,0.0000,192.168.0.128
1315,recon,benign,0.0000,192.168.0.128
1316,benign,benign,0.0000,192.168.3.12
1317,ddos,benign,0.0000,192.168.0.128
1318,injection,ddos,0.0000,192.168.0.128
1319,benign,ddos,0.0000,192.168.3.12
1320,recon,benign,0.0000,192.168.0.128
1321,benign,ddos,0.0000,192.168.3.12
1322,ddos,benign,0.0000,192.168.0.128
1323,benign,ddos,0.0000,192.168.3.12
1324,recon,benign,0.0000,192.168.0.128
1325,recon,benign,0.0000,192.168.0.128
1326,ddos,benign,0.0000,192.168.0.128
1327,benign,benign,0.0000,192.168.3.12
1328,recon,benign,0.0000,192.168.0.128
1329,benign,benign,0.0000,192.168.3.12
1330,benign,ddos,0.0000,192.168.3.12
1331,brute-force,ddos,0.0000,192.168.0.128
1332,brute-force,ddos,0.0000,192.168.0.128
1333,brute-force,ddos,0.0000,192.168.0.128
1334,recon,benign,0.0000,192.168.0.128
1335,recon,benign,0.0000,192.168.0.128
1336,ddos,benign,0.0000,192.168.0.128
1337,recon,benign,0.0000,192.168.0.128
1338,ddos,benign,0.0000,192.168.0.128
1339,ddos,benign,0.0000,192.168.0.128
1340,recon,benign,0.0000,192.168.0.128
1341,ddos,benign,0.0000,192.168.0.128
1342,brute-force,ddos,0.0000,192.168.0.128
1343,ddos,benign,0.0000,192.168.0.128
1344,recon,benign,0.0000,192.168.0.128
1345,injection,ddos,0.0000,192.168.0.128
1346,recon,benign,0.0000,192.168.0.128
1347,ddos,benign,0.0000,192.168.0.128
1348,ddos,benign,0.0000,192.168.0.128
1349,benign,benign,0.0000,192.168.3.12
1350,recon,benign,0.0000,192.168.0.128
1351,ddos,benign,0.0000,192.168.0.128
1352,benign,benign,0.0000,192.168.3.12
1353,exfil,benign,0.0000,192.168.0.170
1354,recon,benign,0.0000,192.168.0.128
1355,brute-force,ddos,0.0000,192.168.0.128
1356,recon,benign,0.0000,192.168.0.128
1357,brute-force,ddos,0.0000,192.168.0.128
1358,recon,benign,0.0000,192.168.0.128
1359,benign,benign,0.0000,192.168.3.12
1360,ddos,benign,0.0000,192.168.0.128
1361,brute-force,brute-force,0.0000,192.168.0.128
1362,recon,benign,0.0000,192.168.0.128
1363,ddos,benign,0.0000,192.168.0.128
1364,ddos,benign,0.0000,192.168.0.128
1365,benign,benign,0.0000,192.168.3.12
1366,injection,ddos,0.0000,192.168.0.128
1367,recon,benign,0.0000,192.168.0.128
1368,recon,benign,0.0000,192.168.0.128
1369,recon,benign,0.0000,192.168.0.128
1370,recon,benign,0.0000,192.168.0.128
1371,ddos,benign,0.0000,192.168.0.128
1372,ddos,benign,0.0000,192.168.0.128
1373,benign,ddos,0.0000,192.168.3.12
1374,recon,benign,0.0000,192.168.0.128
1375,recon,benign,0.0000,192.168.0.128
1376,recon,benign,0.0000,192.168.0.128
1377,ddos,benign,0.0000,192.168.0.128
1378,injection,ddos,0.0000,192.168.0.128
1379,ddos,benign,0.0000,192.168.0.128
1380,injection,ddos,0.0000,192.168.0.128
1381,recon,benign,0.0000,192.168.0.128
1382,benign,ddos,0.0000,192.168.3.12
1383,injection,ddos,0.0000,192.168.0.128
1384,ddos,benign,0.0000,192.168.0.128
1385,ddos,benign,0.0000,192.168.0.128
1386,benign,benign,0.0000,192.168.3.12
1387,ddos,benign,0.0000,192.168.0.128
1388,benign,ddos,0.0000,192.168.3.12
1389,ddos,benign,0.0000,192.168.0.128
1390,injection,ddos,0.0000,192.168.0.128
1391,benign,benign,0.0000,192.168.3.12
1392,benign,ddos,0.0000,192.168.3.12
1393,recon,benign,0.0000,192.168.0.128
1394,recon,benign,0.0000,192.168.0.128
1395,exfil,benign,0.0000,192.168.0.170
1396,brute-force,ddos,0.0000,192.168.0.128
1397,recon,benign,0.0000,192.168.0.128
1398,recon,benign,0.0000,192.168.0.128
1399,ddos,benign,0.0000,192.168.0.128
1400,benign,benign,0.0000,192.168.3.12
1401,brute-force,ddos,0.0000,192.168.0.128
1402,ddos,benign,0.0000,192.168.0.128
1403,recon,benign,0.0000,192.168.0.128
1404,recon,benign,0.0000,192.168.0.128
1405,recon,benign,0.0000,192.168.0.128
1406,ddos,benign,0.0000,192.168.0.128
1407,injection,ddos,0.0000,192.168.0.128
1408,benign,benign,0.0000,192.168.3.12
1409,recon,benign,0.0000,192.168.0.128
1410,ddos,benign,0.0000,192.168.0.128
1411,benign,benign,0.0000,192.168.3.12
1412,brute-force,ddos,0.0000,192.168.0.128
1413,benign,benign,0.0000,192.168.3.12
1414,recon,benign,0.0000,192.168.0.128
1415,ddos,benign,0.0000,192.168.0.128
1416,recon,benign,0.0000,192.168.0.128
1417,ddos,benign,0.0000,192.168.0.128
1418,benign,benign,0.0000,192.168.3.12
1419,exfil,benign,0.0000,192.168.0.170
1420,recon,benign,0.0000,192.168.0.128
1421,ddos,benign,0.0000,192.168.0.128
1422,recon,benign,0.0000,192.168.0.128
1423,injection,ddos,0.0000,192.168.0.128
1424,ddos,benign,0.0000,192.168.0.128
1425,ddos,benign,0.0000,192.168.0.128
1426,recon,benign,0.0000,192.168.0.128
1427,benign,ddos,0.0000,192.168.3.12
1428,ddos,benign,0.0000,192.168.0.170
1429,brute-force,ddos,0.0000,192.168.0.128
1430,recon,benign,0.0000,192.168.0.128
1431,injection,ddos,0.0000,192.168.0.128
1432,injection,ddos,0.0000,192.168.0.128
1433,ddos,benign,0.0000,192.168.0.128
1434,ddos,benign,0.0000,192.168.0.128
1435,benign,ddos,0.0000,192.168.3.12
1436,injection,ddos,0.0000,192.168.0.128
1437,ddos,benign,0.0000,192.168.0.128
1438,ddos,benign,0.0000,192.168.0.128
1439,recon,benign,0.0000,192.168.0.128
1440,recon,benign,0.0000,192.168.0.128
1441,injection,ddos,0.0000,192.168.0.128
1442,ddos,benign,0.0000,192.168.0.128
1443,ddos,benign,0.0000,192.168.0.128
1444,recon,benign,0.0000,192.168.0.128
1445,injection,ddos,0.0000,192.168.0.128
1446,benign,ddos,0.0000,192.168.3.12
1447,exfil,benign,0.0000,192.168.0.170
1448,ddos,benign,0.0000,192.168.0.128
1449,injection,ddos,0.0000,192.168.0.128
1450,injection,ddos,0.0000,192.168.0.128
1451,injection,ddos,0.0000,192.168.0.128
1452,recon,benign,0.0000,192.168.0.128
1453,ddos,benign,0.0000,192.168.0.128
1454,injection,ddos,0.0000,192.168.0.128
1455,recon,benign,0.0000,192.168.0.128
1456,brute-force,ddos,0.0000,192.168.0.128
1457,recon,benign,0.0000,192.168.0.128
1458,benign,ddos,0.0000,192.168.3.12
1459,recon,benign,0.0000,192.168.0.128
1460,recon,benign,0.0000,192.168.0.128
1461,injection,ddos,0.0000,192.168.0.128
1462,recon,benign,0.0000,192.168.0.128
1463,ddos,benign,0.0000,192.168.0.128
1464,ddos,benign,0.0000,192.168.0.128
1465,ddos,benign,0.0000,192.168.0.128
1466,brute-force,brute-force,0.0000,192.168.0.128
1467,recon,benign,0.0000,192.168.0.128
1468,injection,ddos,0.0000,192.168.0.128
1469,recon,benign,0.0000,192.168.0.128
1470,ddos,benign,0.0000,192.168.0.128
1471,brute-force,ddos,0.0000,192.168.0.128
1472,recon,benign,0.0000,192.168.0.128
1473,ddos,benign,0.0000,192.168.0.128
1474,recon,benign,0.0000,192.168.0.128
1475,benign,ddos,0.0000,192.168.3.12
1476,exfil,benign,0.0000,192.168.0.170
1477,ddos,benign,0.0000,192.168.0.128
1478,recon,benign,0.0000,192.168.0.128
1479,recon,benign,0.0000,192.168.0.128
1480,ddos,benign,0.0000,192.168.0.128
1481,recon,benign,0.0000,192.168.0.128
1482,recon,benign,0.0000,192.168.0.128
1483,recon,benign,0.0000,192.168.0.128
1484,recon,benign,0.0000,192.168.0.128
1485,ddos,benign,0.0000,192.168.0.128
1486,brute-force,ddos,0.0000,192.168.0.128
1487,ddos,benign,0.0000,192.168.0.128
1488,ddos,benign,0.0000,192.168.0.128
1489,recon,benign,0.0000,192.168.0.128
1490,recon,benign,0.0000,192.168.0.128
1491,ddos,benign,0.0000,192.168.0.128
1492,ddos,benign,0.0000,192.168.0.128
1493,ddos,benign,0.0000,192.168.0.128
1494,recon,benign,0.0000,192.168.0.128
1495,recon,benign,0.0000,192.168.0.128
1496,recon,benign,0.0000,192.168.0.128
1497,recon,benign,0.0000,192.168.0.128
1498,ddos,benign,0.0000,192.168.0.128
1499,recon,benign,0.0000,192.168.0.128
1500,injection,ddos,0.0000,192.168.0.128
1501,ddos,benign,0.0000,192.168.0.128
1502,recon,benign,0.0000,192.168.0.128
1503,recon,benign,0.0000,192.168.0.128
1504,benign,benign,0.0000,192.168.3.12
1505,recon,benign,0.0000,192.168.0.128
1506,ddos,benign,0.0000,192.168.0.128
1507,recon,benign,0.0000,192.168.0.128
1508,recon,benign,0.0000,192.168.0.128
1509,recon,benign,0.0000,192.168.0.128
1510,brute-force,ddos,0.0000,192.168.0.128
1511,injection,ddos,0.0000,192.168.0.128
1512,recon,benign,0.0000,192.168.0.128
1513,recon,benign,0.0000,192.168.0.128
1514,benign,benign,0.0000,192.168.3.12
1515,brute-force,ddos,0.0000,192.168.0.128
1516,benign,ddos,0.0000,192.168.3.12
1517,brute-force,ddos,0.0000,192.168.0.128
1518,exfil,benign,0.0000,192.168.0.170
1519,recon,benign,0.0000,192.168.0.128
1520,recon,benign,0.0000,192.168.0.128
1521,ddos,benign,0.0000,192.168.0.128
1522,ddos,benign,0.0000,192.168.0.128
1523,mqtt-mitm,brute-force,0.0000,192.168.0.101
1524,ddos,benign,0.0000,192.168.0.128
1525,recon,benign,0.0000,192.168.0.128
1526,brute-force,ddos,0.0000,192.168.0.128
1527,ddos,benign,0.0000,192.168.0.128
1528,injection,ddos,0.0000,192.168.0.128
1529,recon,benign,0.0000,192.168.0.128
1530,ddos,benign,0.0000,192.168.0.128
1531,recon,benign,0.0000,192.168.0.128
1532,recon,benign,0.0000,192.168.0.128
1533,recon,benign,0.0000,192.168.0.128
1534,recon,benign,0.0000,192.168.0.128
1535,ddos,benign,0.0000,192.168.0.128
1536,recon,benign,0.0000,192.168.0.128
1537,ddos,benign,0.0000,192.168.0.128
1538,benign,ddos,0.0000,192.168.3.12
1539,recon,benign,0.0000,192.168.0.128
1540,recon,benign,0.0000,192.168.0.128
1541,injection,ddos,0.0000,192.168.0.128
1542,recon,benign,0.0000,192.168.0.128
1543,recon,benign,0.0000,192.168.0.128
1544,recon,benign,0.0000,192.168.0.128
1545,recon,benign,0.0000,192.168.0.128
1546,ddos,benign,0.0000,192.168.0.128
1547,brute-force,brute-force,0.0000,192.168.0.128
1548,recon,benign,0.0000,192.168.0.128
1549,injection,ddos,0.0000,192.168.0.128
1550,recon,benign,0.0000,192.168.0.128
1551,recon,benign,0.0000,192.168.0.128
1552,recon,benign,0.0000,192.168.0.128
1553,injection,ddos,0.0000,192.168.0.128
1554,recon,benign,0.0000,192.168.0.128
1555,benign,ddos,0.0000,192.168.3.12
1556,ddos,benign,0.0000,192.168.0.128
1557,ddos,benign,0.0000,192.168.0.128
1558,ddos,benign,0.0000,192.168.0.128
1559,ddos,benign,0.0000,192.168.0.128
1560,recon,benign,0.0000,192.168.0.128
1561,recon,benign,0.0000,192.168.0.128
1562,brute-force,ddos,0.0000,192.168.0.128
1563,brute-force,ddos,0.0000,192.168.0.128
1564,injection,ddos,0.0000,192.168.0.128
1565,ddos,benign,0.0000,192.168.0.128
1566,benign,benign,0.0000,192.168.3.12
1567,brute-force,ddos,0.0000,192.168.0.128
1568,recon,benign,0.0000,192.168.0.128
1569,brute-force,ddos,0.0000,192.168.0.128
1570,recon,benign,0.0000,192.168.0.128
1571,recon,benign,0.0000,192.168.0.128
1572,recon,benign,0.0000,192.168.0.128
1573,ddos,benign,0.0000,192.168.0.128
1574,recon,benign,0.0000,192.168.0.128
1575,exfil,benign,0.0000,192.168.0.170
1576,ddos,benign,0.0000,192.168.0.128
1577,recon,benign,0.0000,192.168.0.128
1578,recon,benign,0.0000,192.168.0.128
1579,recon,benign,0.0000,192.168.0.128
1580,recon,benign,0.0000,192.168.0.128
1581,ddos,benign,0.0000,192.168.0.128
1582,injection,ddos,0.0000,192.168.0.128
1583,ddos,benign,0.0000,192.168.0.128
1584,ddos,benign,0.0000,192.168.0.128
1585,ddos,benign,0.0000,192.168.0.128
1586,recon,benign,0.0000,192.168.0.128
1587,recon,benign,0.0000,192.168.0.128
1588,recon,benign,0.0000,192.168.0.128
1589,benign,benign,0.0000,192.168.3.12
1590,benign,ddos,0.0000,192.168.3.12
1591,ddos,benign,0.0000,192.168.0.128
1592,recon,benign,0.0000,192.168.0.128
1593,ddos,benign,0.0000,192.168.0.128
1594,brute-force,ddos,0.0000,192.168.0.128
1595,ddos,benign,0.0000,192.168.0.128
1596,recon,benign,0.0000,192.168.0.128
1597,benign,benign,0.0000,192.168.3.12
1598,ddos,benign,0.0000,192.168.0.128
1599,recon,benign,0.0000,192.168.0.128
1600,ddos,benign,0.0000,192.168.0.128
1601,recon,benign,0.0000,192.168.0.128
1602,recon,benign,0.0000,192.168.0.128
1603,recon,benign,0.0000,192.168.0.128
1604,ddos,benign,0.0000,192.168.0.128
1605,recon,benign,0.0000,192.168.0.128
1606,recon,benign,0.0000,192.168.0.128
1607,exfil,benign,0.0000,192.168.0.170
1608,ddos,benign,0.0000,192.168.0.128
1609,recon,benign,0.0000,192.168.0.128
1610,injection,ddos,0.0000,192.168.0.128
1611,ddos,benign,0.0000,192.168.0.128
1612,ddos,benign,0.0000,192.168.0.128
1613,ddos,benign,0.0000,192.168.0.128
1614,recon,benign,0.0000,192.168.0.128
1615,benign,ddos,0.0000,192.168.3.12
1616,ddos,benign,0.0000,192.168.0.128
1617,ddos,benign,0.0000,192.168.0.128
1618,ddos,benign,0.0000,192.168.0.128
1619,ddos,benign,0.0000,192.168.0.128
1620,ddos,benign,0.0000,192.168.0.128
1621,brute-force,ddos,0.0000,192.168.0.128
1622,recon,benign,0.0000,192.168.0.128
1623,recon,benign,0.0000,192.168.0.128
1624,recon,benign,0.0000,192.168.0.128
1625,recon,benign,0.0000,192.168.0.128
1626,benign,ddos,0.0000,192.168.3.12
1627,recon,benign,0.0000,192.168.0.128
1628,benign,benign,0.0000,192.168.3.12
1629,brute-force,benign,0.0000,192.168.0.128
1630,brute-force,ddos,0.0000,192.168.0.128
1631,brute-force,ddos,0.0000,192.168.0.128
1632,ddos,benign,0.0000,192.168.0.128
1633,benign,benign,0.0000,192.168.3.12
1634,ddos,benign,0.0000,192.168.0.128
1635,recon,benign,0.0000,192.168.0.128
1636,ddos,benign,0.0000,192.168.0.128
1637,injection,ddos,0.0000,192.168.0.128
1638,recon,benign,0.0000,192.168.0.128
1639,recon,benign,0.0000,192.168.0.128
1640,brute-force,ddos,0.0000,192.168.0.128
1641,brute-force,ddos,0.0000,192.168.0.128
1642,ddos,benign,0.0000,192.168.0.128
1643,ddos,benign,0.0000,192.168.0.128
1644,benign,ddos,0.0000,192.168.3.12
1645,recon,benign,0.0000,192.168.0.128
1646,ddos,benign,0.0000,192.168.0.128
1647,recon,benign,0.0000,192.168.0.128
1648,benign,ddos,0.0000,192.168.3.12
1649,recon,benign,0.0000,192.168.0.128
1650,injection,ddos,0.0000,192.168.0.128
1651,ddos,benign,0.0000,192.168.0.128
1652,benign,benign,0.0000,192.168.3.12
1653,ddos,benign,0.0000,192.168.0.128
1654,recon,benign,0.0000,192.168.0.128
1655,brute-force,ddos,0.0000,192.168.0.128
1656,ddos,benign,0.0000,192.168.0.128
1657,ddos,benign,0.0000,192.168.0.128
1658,brute-force,benign,0.0000,192.168.0.128
1659,ddos,benign,0.0000,192.168.0.128
1660,recon,benign,0.0000,192.168.0.128
1661,ddos,benign,0.0000,192.168.0.128
1662,recon,benign,0.0000,192.168.0.128
1663,ddos,benign,0.0000,192.168.0.128
1664,recon,benign,0.0000,192.168.0.128
1665,recon,benign,0.0000,192.168.0.128
1666,recon,benign,0.0000,192.168.0.128
1667,recon,benign,0.0000,192.168.0.128
1668,injection,ddos,0.0000,192.168.0.128
1669,ddos,benign,0.0000,192.168.0.128
1670,ddos,benign,0.0000,192.168.0.128
1671,recon,benign,0.0000,192.168.0.128
1672,ddos,benign,0.0000,192.168.0.128
1673,recon,benign,0.0000,192.168.0.128
1674,injection,ddos,0.0000,192.168.0.128
1675,recon,benign,0.0000,192.168.0.128
1676,recon,benign,0.0000,192.168.0.128
1677,recon,benign,0.0000,192.168.0.128
1678,injection,ddos,0.0000,192.168.0.128
1679,exfil,benign,0.0000,192.168.0.170
1680,recon,benign,0.0000,192.168.0.128
1681,injection,ddos,0.0000,192.168.0.128
1682,ddos,benign,0.0000,192.168.0.128
1683,recon,benign,0.0000,192.168.0.128
1684,injection,ddos,0.0000,192.168.0.128
1685,ddos,benign,0.0000,192.168.0.128
1686,brute-force,ddos,0.0000,192.168.0.128
1687,benign,ddos,0.0000,192.168.3.12
1688,ddos,benign,0.0000,192.168.0.128
1689,ddos,benign,0.0000,192.168.0.128
1690,ddos,benign,0.0000,192.168.0.128
1691,recon,benign,0.0000,192.168.0.128
1692,recon,benign,0.0000,192.168.0.128
1693,recon,benign,0.0000,192.168.0.128
1694,ddos,benign,0.0000,192.168.0.128
1695,ddos,benign,0.0000,192.168.0.128
1696,ddos,benign,0.0000,192.168.0.128
1697,ddos,benign,0.0000,192.168.0.128
1698,ddos,benign,0.0000,192.168.0.128
1699,recon,benign,0.0000,192.168.0.128
1700,recon,benign,0.0000,192.168.0.128
1701,recon,benign,0.0000,192.168.0.128
1702,recon,benign,0.0000,192.168.0.128
1703,recon,benign,0.0000,192.168.0.128
1704,benign,benign,0.0000,192.168.3.12
1705,recon,benign,0.0000,192.168.0.128
1706,ddos,benign,0.0000,192.168.0.128
1707,ddos,benign,0.0000,192.168.0.128
1708,ddos,benign,0.0000,192.168.0.128
1709,injection,recon,0.0000,192.168.0.128
1710,recon,benign,0.0000,192.168.0.128
1711,exfil,benign,0.0000,192.168.0.170
1712,injection,ddos,0.0000,192.168.0.128
1713,injection,ddos,0.0000,192.168.0.128
1714,ddos,benign,0.0000,192.168.0.128
1715,recon,benign,0.0000,192.168.0.128
1716,ddos,benign,0.0000,192.168.0.128
1717,recon,benign,0.0000,192.168.0.128
1718,benign,benign,0.0000,192.168.3.12
1719,recon,benign,0.0000,192.168.0.128
1720,ddos,benign,0.0000,192.168.0.128
1721,recon,benign,0.0000,192.168.0.128
1722,ddos,benign,0.0000,192.168.0.128
1723,ddos,benign,0.0000,192.168.0.128
1724,ddos,benign,0.0000,192.168.0.128
1725,ddos,benign,0.0000,192.168.0.128
1726,recon,benign,0.0000,192.168.0.128
1727,benign,benign,0.0000,192.168.3.12
1728,benign,benign,0.0000,192.168.3.12
1729,benign,benign,0.0000,192.168.3.12
1730,recon,benign,0.0000,192.168.0.128
1731,recon,benign,0.0000,192.168.0.128
1732,recon,benign,0.0000,192.168.0.128
1733,brute-force,ddos,0.0000,192.168.0.128
1734,recon,benign,0.0000,192.168.0.128
1735,ddos,benign,0.0000,192.168.0.128
1736,exfil,benign,0.0000,192.168.0.170
1737,recon,benign,0.0000,192.168.0.128
1738,brute-force,ddos,0.0000,192.168.0.128
1739,brute-force,ddos,0.0000,192.168.0.128
1740,ddos,benign,0.0000,192.168.0.128
1741,ddos,benign,0.0000,192.168.0.128
1742,recon,benign,0.0000,192.168.0.128
1743,ddos,benign,0.0000,192.168.0.128
1744,ddos,benign,0.0000,192.168.0.128
1745,brute-force,ddos,0.0000,192.168.0.128
1746,recon,benign,0.0000,192.168.0.128
1747,recon,benign,0.0000,192.168.0.128
1748,recon,benign,0.0000,192.168.0.128
1749,ddos,benign,0.0000,192.168.0.128
1750,benign,ddos,0.0000,192.168.3.12
1751,benign,ddos,0.0000,192.168.3.12
1752,brute-force,ddos,0.0000,192.168.0.128
1753,recon,benign,0.0000,192.168.0.128
1754,ddos,benign,0.0000,192.168.0.128
1755,ddos,benign,0.0000,192.168.0.128
1756,recon,benign,0.0000,192.168.0.128
1757,recon,benign,0.0000,192.168.0.128
1758,ddos,benign,0.0000,192.168.0.128
1759,injection,ddos,0.0000,192.168.0.128
1760,ddos,benign,0.0000,192.168.0.128
1761,recon,benign,0.0000,192.168.0.128
1762,recon,benign,0.0000,192.168.0.128
1763,injection,ddos,0.0000,192.168.0.128
1764,recon,benign,0.0000,192.168.0.128
1765,ddos,benign,0.0000,192.168.0.128
1766,brute-force,ddos,0.0000,192.168.0.128
1767,injection,ddos,0.0000,192.168.0.128
1768,exfil,benign,0.0000,192.168.0.170
1769,brute-force,ddos,0.0000,192.168.0.128
1770,ddos,benign,0.0000,192.168.0.128
1771,benign,benign,0.0000,192.168.3.12
1772,ddos,benign,0.0000,192.168.0.128
1773,brute-force,ddos,0.0000,192.168.0.128
1774,benign,ddos,0.0000,192.168.3.12
1775,recon,benign,0.0000,192.168.0.128
1776,benign,ddos,0.0000,192.168.3.12
1777,brute-force,ddos,0.0000,192.168.0.128
1778,brute-force,ddos,0.0000,192.168.0.128
1779,ddos,benign,0.0000,192.168.0.128
1780,brute-force,ddos,0.0000,192.168.0.128
1781,recon,benign,0.0000,192.168.0.128
1782,ddos,benign,0.0000,192.168.0.128
1783,recon,benign,0.0000,192.168.0.128
1784,benign,benign,0.0000,192.168.3.12
1785,ddos,benign,0.0000,192.168.0.128
1786,recon,benign,0.0000,192.168.0.128
1787,benign,benign,0.0000,192.168.3.12
1788,injection,ddos,0.0000,192.168.0.128
1789,benign,benign,0.0000,192.168.3.12
1790,brute-force,ddos,0.0000,192.168.0.128
1791,ddos,benign,0.0000,192.168.0.128
1792,brute-force,ddos,0.0000,192.168.0.128
1793,exfil,benign,0.0000,192.168.0.170
1794,ddos,benign,0.0000,192.168.0.128
1795,recon,benign,0.0000,192.168.0.128
1796,recon,benign,0.0000,192.168.0.128
1797,recon,benign,0.0000,192.168.0.128
1798,recon,benign,0.0000,192.168.0.128
1799,recon,benign,0.0000,192.168.0.128
1800,recon,benign,0.0000,192.168.0.128
1801,benign,ddos,0.0000,192.168.3.12
1802,ddos,benign,0.0000,192.168.0.128
1803,ddos,benign,0.0000,192.168.0.128
1804,recon,benign,0.0000,192.168.0.128
1805,ddos,benign,0.0000,192.168.0.128
1806,injection,ddos,0.0000,192.168.0.128
1807,benign,ddos,0.0000,192.168.3.12
1808,recon,benign,0.0000,192.168.0.128
1809,benign,ddos,0.0000,192.168.3.12
1810,ddos,benign,0.0000,192.168.0.128
1811,recon,benign,0.0000,192.168.0.128
1812,ddos,benign,0.0000,192.168.0.128
1813,recon,benign,0.0000,192.168.0.128
1814,brute-force,ddos,0.0000,192.168.0.128
1815,ddos,benign,0.0000,192.168.0.128
1816,injection,ddos,0.0000,192.168.0.128
1817,recon,benign,0.0000,192.168.0.128
1818,brute-force,ddos,0.0000,192.168.0.128
1819,brute-force,ddos,0.0000,192.168.0.128
1820,injection,ddos,0.0000,192.168.0.128
1821,recon,benign,0.0000,192.168.0.128
1822,benign,ddos,0.0000,192.168.3.12
1823,benign,benign,0.0000,192.168.3.12
1824,recon,benign,0.0000,192.168.0.128
1825,benign,ddos,0.0000,192.168.3.12
1826,ddos,benign,0.0000,192.168.0.128
1827,ddos,benign,0.0000,192.168.0.128
1828,recon,benign,0.0000,192.168.0.128
1829,ddos,benign,0.0000,192.168.0.128
1830,recon,benign,0.0000,192.168.0.128
1831,ddos,benign,0.0000,192.168.0.128
1832,brute-force,ddos,0.0000,192.168.0.128
1833,recon,benign,0.0000,192.168.0.128
1834,recon,benign,0.0000,192.168.0.128
1835,ddos,benign,0.0000,192.168.0.128
1836,brute-force,ddos,0.0000,192.168.0.128
1837,benign,benign,0.0000,192.168.3.12
1838,ddos,benign,0.0000,192.168.0.128
1839,brute-force,ddos,0.0000,192.168.0.128
1840,benign,ddos,0.0000,192.168.3.12
1841,brute-force,ddos,0.0000,192.168.0.128
1842,recon,benign,0.0000,192.168.0.128
1843,ddos,benign,0.0000,192.168.0.128
1844,recon,benign,0.0000,192.168.0.128
1845,recon,benign,0.0000,192.168.0.128
1846,exfil,benign,0.0000,192.168.0.170
1847,ddos,benign,0.0000,192.168.0.128
1848,brute-force,ddos,0.0000,192.168.0.128
1849,recon,benign,0.0000,192.168.0.128
1850,recon,benign,0.0000,192.168.0.128
1851,brute-force,ddos,0.0000,192.168.0.128
1852,recon,benign,0.0000,192.168.0.128
1853,exfil,benign,0.0000,192.168.0.170
1854,benign,benign,0.0000,192.168.3.12
1855,ddos,benign,0.0000,192.168.0.128
1856,injection,ddos,0.0000,192.168.0.128
1857,recon,benign,0.0000,192.168.0.128
1858,injection,ddos,0.0000,192.168.0.128
1859,ddos,benign,0.0000,192.168.0.128
1860,ddos,benign,0.0000,192.168.0.128
1861,ddos,benign,0.0000,192.168.0.128
1862,injection,ddos,0.0000,192.168.0.128
1863,injection,ddos,0.0000,192.168.0.128
1864,recon,benign,0.0000,192.168.0.128
1865,exfil,benign,0.0000,192.168.0.170
1866,ddos,benign,0.0000,192.168.0.128
1867,benign,benign,0.0000,192.168.3.12
1868,recon,benign,0.0000,192.168.0.128
1869,recon,benign,0.0000,192.168.0.128
1870,recon,benign,0.0000,192.168.0.128
1871,benign,ddos,0.0000,192.168.3.12
1872,injection,ddos,0.0000,192.168.0.128
1873,benign,ddos,0.0000,192.168.3.12
1874,recon,benign,0.0000,192.168.0.128
1875,recon,benign,0.0000,192.168.0.128
1876,recon,benign,0.0000,192.168.0.128
1877,exfil,benign,0.0000,192.168.0.170
1878,recon,benign,0.0000,192.168.0.128
1879,recon,benign,0.0000,192.168.0.128
1880,injection,ddos,0.0000,192.168.0.128
1881,recon,benign,0.0000,192.168.0.128
1882,brute-force,ddos,0.0000,192.168.0.128
1883,benign,benign,0.0000,192.168.3.12
1884,injection,ddos,0.0000,192.168.0.128
